step,actor/entropy,actor/grad_norm,actor/kl_coef,actor/kl_loss,actor/loss,actor/lr,actor/perf/cpu_memory_used_gb,actor/perf/max_memory_allocated_gb,actor/perf/max_memory_reserved_gb,actor/pg_clipfrac,actor/pg_clipfrac_lower,actor/pg_loss,actor/ppo_kl,critic/advantages/max,critic/advantages/mean,critic/advantages/min,critic/returns/max,critic/returns/mean,critic/returns/min,critic/rewards/max,critic/rewards/mean,critic/rewards/min,critic/score/max,critic/score/mean,critic/score/min,global_seqlen/balanced_max,global_seqlen/balanced_min,global_seqlen/max,global_seqlen/mean,global_seqlen/min,global_seqlen/minmax_diff,num_turns/max,num_turns/mean,num_turns/min,perf/mfu/actor,perf/mfu/actor_infer,perf/throughput,perf/time_per_step,perf/total_num_tokens,prompt_length/clip_ratio,prompt_length/max,prompt_length/mean,prompt_length/min,response/aborted_ratio,response_length/clip_ratio,response_length/max,response_length/mean,response_length/min,response_length_non_aborted/clip_ratio,response_length_non_aborted/max,response_length_non_aborted/mean,response_length_non_aborted/min,rollout_corr/chi2_seq,rollout_corr/chi2_token,rollout_corr/k3_kl,rollout_corr/kl,rollout_corr/log_ppl_abs_diff,rollout_corr/log_ppl_diff,rollout_corr/log_ppl_diff_max,rollout_corr/log_ppl_diff_min,rollout_corr/ppl_ratio,rollout_corr/rollout_log_ppl,rollout_corr/rollout_ppl,rollout_corr/training_log_ppl,rollout_corr/training_ppl,timing_per_token_ms/adv,timing_per_token_ms/gen,timing_per_token_ms/ref,timing_per_token_ms/update_actor,timing_s/adv,timing_s/agent_loop/compute_score/max,timing_s/agent_loop/compute_score/mean,timing_s/agent_loop/compute_score/min,timing_s/agent_loop/generate_sequences/max,timing_s/agent_loop/generate_sequences/mean,timing_s/agent_loop/generate_sequences/min,timing_s/agent_loop/num_preempted/max,timing_s/agent_loop/num_preempted/mean,timing_s/agent_loop/num_preempted/min,timing_s/agent_loop/slowest/compute_score,timing_s/agent_loop/slowest/generate_sequences,timing_s/agent_loop/slowest/num_preempted,timing_s/agent_loop/slowest/prompt_length,timing_s/agent_loop/slowest/response_length,timing_s/agent_loop/slowest/tool_calls,timing_s/agent_loop/tool_calls/max,timing_s/agent_loop/tool_calls/mean,timing_s/agent_loop/tool_calls/min,timing_s/dump_rollout_generations,timing_s/gen,timing_s/old_log_prob,timing_s/ref,timing_s/reward,timing_s/save_checkpoint,timing_s/start_profile,timing_s/step,timing_s/stop_profile,timing_s/testing,timing_s/update_actor,timing_s/update_weights,training/epoch,training/global_step,training/rollout_actor_probs_pearson_corr,training/rollout_probs_diff_max,training/rollout_probs_diff_mean,training/rollout_probs_diff_std,training/rollout_probs_diff_valid,val-aux/longvt_longvt-val/answered/mean@1,val-aux/longvt_longvt-val/evidence_iou/mean@1,val-aux/longvt_longvt-val/format_score/mean@1,val-aux/longvt_longvt-val/judge_used/mean@1,val-aux/longvt_longvt-val/num_tool_calls/mean@1,val-aux/longvt_longvt-val/reward/mean@1,val-aux/longvt_longvt-val/score/mean@1,val-aux/num_turns/max,val-aux/num_turns/mean,val-aux/num_turns/min,val-core/longvt_longvt-val/acc/mean@1
126,0.906558,0.06257,0.001,0.00458478,0.00516265,5.8966e-06,115.447,39.1463,41.9824,0,0,0.00515806,0,3.21406,-0.00515806,-3.04574,3.21406,-0.00515806,-3.04574,1.99167,1.23463,0.5,1.99167,1.23463,0.5,925920,925920,925920,925920,925920,0,4,4,4,0.337132,0.297087,1225.14,755.767,925920,0,4151,4018,3937,0,0,3589,3215.75,2929,0,3589,3215.75,2929,1.80236,0.0039742,0.00259098,0.00319253,0.00391793,0.00318276,0.0285368,-0.00692987,1.0032,0.888054,2.45762,0.891237,2.46541,0.000185966,0.356215,0.147383,0.349684,0.172189,8.44176,1.32372,0.314714,119.363,103.705,54.7492,-1,-1,-1,2.08433,119.363,-1,4151,3215,0.0740654,0.662134,0.134384,0.063492,0.32564,146.624,144.29,136.465,0.000611906,,6.1287e-05,755.767,4.8302e-05,,323.779,3.95647,0,126,0.998821,0.433226,0.00960606,0.0146583,1,,,,,,,,,,,
127,0.94222,0.059081,0.001,0.00443052,0.00740343,5.84383e-06,99.5454,39.1463,41.9824,0,0,0.007399,0,3.74995,-0.007399,-2.45815,3.74995,-0.007399,-2.45815,1.89337,1.01506,0.5,1.89337,1.01506,0.5,925566,925566,925566,925566,925566,0,4,4,4,0.33665,0.298202,1206.33,767.255,925566,0,3956,3947.88,3942,0,0,3736,3283.11,3041,0,3736,3283.11,3041,1.52285,0.00522852,0.00257581,0.00257167,0.00330058,0.00253099,0.0113161,-0.00477165,1.00254,0.917574,2.55598,0.920104,2.56274,0.000183986,0.350082,0.149124,0.353082,0.170291,4.09314,1.07663,0.310142,120.303,102.612,61.5882,-1,-1,-1,0.883389,120.303,-1,3948,3601,0.240985,1.44576,0.144235,0.0623381,0.318112,147.118,150.733,138.024,0.000525663,,5.7112e-05,767.255,4.9363e-05,,326.801,3.93289,0,127,0.998865,0.305369,0.00937882,0.0146136,1,,,,,,,,,,,
128,0.915579,0.0670541,0.001,0.00469612,0.0439318,5.79101e-06,99.2835,39.1463,41.9824,0,0,0.0439271,0,3.61137,-0.0439271,-3.57979,3.61137,-0.0439271,-3.57979,2,1.10383,0.5,2,1.10383,0.5,912562,912562,912562,912562,912562,0,4,4,4,0.340028,0.29585,1248.52,730.918,912562,0,4147,3977.25,3621,0,0,3511,3152.14,2634,0,3511,3152.14,2634,3.91663,0.00553274,0.00264221,0.00250924,0.00356173,0.00259625,0.0124164,-0.00599456,1.00261,0.908275,2.51231,0.910871,2.51885,0.000187324,0.35132,0.145568,0.338557,0.170945,3.88841,1.23179,0.324286,113.311,98.5968,69.3446,-1,-1,-1,0.913694,113.311,-1,3947,3490,0.241423,0.443275,0.140401,0.0672283,0.314665,141.749,142.731,132.84,0.000527743,,5.6971e-05,730.918,7.1961e-05,,308.954,3.99637,0,128,0.99887,0.229731,0.00935812,0.014501,1,,,,,,,,,,,
129,0.946003,0.0663456,0.001,0.00470908,0.00689052,5.73816e-06,100.32,39.1463,41.9824,0,0,0.00688581,0,3.57547,-0.0068858,-2.23135,3.57547,-0.0068858,-2.23135,1.97449,1.42473,0.5,1.97449,1.42473,0.5,932711,932711,932711,932711,932711,0,8,4.03125,4,0.341112,0.297611,1244.72,749.335,932711,0,4136,3995.25,3936,0,0,9192,3291.55,2959,0,9192,3291.55,2959,1.16615,0.00496447,0.00283545,0.00324529,0.00389044,0.00314621,0.0156282,-0.00474823,1.00316,0.924786,2.57159,0.927933,2.57999,0.000171636,0.356311,0.142645,0.341013,0.160087,3.5191,1.16889,0.328087,121.482,104.71,64.4161,-1,-1,-1,0.923037,121.482,-1,3939,3522,0.421812,0.673063,0.146347,0.0619809,0.318212,150.121,143.452,133.046,0.000523752,,5.7867e-05,749.335,4.4787e-05,,318.067,3.9831,0,129,0.998751,0.483227,0.00974694,0.015459,1,,,,,,,,,,,
130,0.970223,0.0650237,0.001,0.00479743,-0.00162601,5.68527e-06,99.8866,39.1463,41.9824,0,0,-0.00163081,0,3.35293,0.0016308,-2.51862,3.35293,0.0016308,-2.51862,1.93224,1.13466,0,1.93224,1.13466,0,925213,925213,925213,925213,925213,0,4,4,4,0.34212,0.298349,1225.67,754.866,925213,0,4134,3887.5,3616,0,0,4599,3340.73,2699,0,4599,3340.73,2699,1.67081,0.00608826,0.00282949,0.00264756,0.00340331,0.00258399,0.0113698,-0.00667506,1.00259,0.952619,2.64615,0.955203,2.65306,0.000184373,0.329826,0.154218,0.344917,0.170584,6.68786,1.24381,0.337196,113.411,97.4673,66.6879,-1,-1,-1,1.89987,113.411,-1,3616,4493,0.24662,0.797983,0.170544,0.0602894,0.323761,141.038,147.392,142.685,0.000522588,,6.7512e-05,754.866,4.9055e-05,,319.121,3.96389,0,130,0.998813,0.305485,0.00960472,0.0151315,1,,,,,,,,,,,
131,0.917985,0.0610745,0.001,0.00475135,0.00219834,5.63235e-06,99.9649,39.1463,41.9824,0,0,0.00219359,0,2.40598,-0.00219359,-2.66655,2.40598,-0.00219359,-2.66655,1.91667,1.21673,0,1.91667,1.21673,0,918018,918018,918018,918018,918018,0,4,3.98438,2,0.340941,0.297926,1250.69,734.011,918018,0,4143,3969.5,3742,0,0,3606,3202.52,138,0,3606,3202.52,138,4.79564,0.00518906,0.00273821,0.00295037,0.00369049,0.00295842,0.0128468,-0.00610173,1.00297,0.905725,2.54796,0.908683,2.55555,0.000183698,0.357263,0.140333,0.341095,0.168638,6.61158,1.19362,0.233702,117.764,101.88,59.8048,-1,-1,-1,1.77712,117.764,-1,3945,3580,0.176964,0.746138,0.139398,0,0.323027,146.45,140.992,128.828,0.000506808,,5.8301e-05,734.011,4.8138e-05,,313.131,3.94256,0,131,0.998818,0.405669,0.0093708,0.0150314,1,,,,,,,,,,,
132,0.937976,0.0667562,0.001,0.00521545,-0.0228542,5.57942e-06,115.944,39.1463,41.9824,0,0,-0.0228594,0,2.75105,0.0228594,-2.97891,2.75105,0.0228594,-2.97891,1.88243,1.08877,0,1.88243,1.08877,0,915809,915809,915809,915809,915809,0,4,3.98438,2,0.339821,0.297739,1233.69,742.331,915809,0,4215,3978,3933,0,0,3697,3176.76,394,0,3697,3176.76,394,72.4397,0.00702775,0.0031008,0.00294399,0.00428351,0.0029085,0.01395,-0.0138868,1.00292,0.913605,2.53396,0.916514,2.54157,0.000186252,0.344131,0.148216,0.346231,0.170572,4.05497,1.23579,0.327347,113.736,96.6649,12.5051,-1,-1,-1,0.884942,113.736,-1,3947,3697,0.187724,0.778726,0.184743,0,0.337776,139.932,144.886,135.738,0.000513454,,5.8005e-05,742.331,4.8113e-05,,317.081,4.03007,0,132,0.998682,0.386913,0.0100551,0.0157803,1,,,,,,,,,,,
133,0.95457,0.0642869,0.001,0.00500621,0.0128928,5.52647e-06,100.102,39.1463,41.9824,0,0,0.0128878,0,3.74991,-0.0128878,-2.99666,3.74991,-0.0128878,-2.99666,1.81013,1.03665,0.5,1.81013,1.03665,0.5,924775,924775,924775,924775,924775,0,4,4,4,0.340326,0.297209,1196.3,773.029,924775,0,4145,3994.38,3939,0,0,3577,3230.43,501,0,3577,3230.43,501,4.00898,0.00618768,0.00277364,0.00265267,0.00344895,0.0025966,0.0128415,-0.00600064,1.00261,0.932436,2.57477,0.935033,2.58181,0.000186186,0.362151,0.153171,0.348522,0.172181,3.35464,1.15158,0.313986,121.54,105.747,70.5798,-1,-1,-1,2.62938,120.276,-1,3945,3577,0.151583,0.821447,0.140955,0.000190506,0.324255,149.748,154.714,141.648,0.000518335,,5.736e-05,773.029,4.7528e-05,,322.304,3.95239,0,133,0.998795,0.321851,0.00983152,0.0149477,1,,,,,,,,,,,
134,0.892366,0.0654804,0.001,0.00501618,-0.0192974,5.47353e-06,116.624,39.1463,41.9824,0,0,-0.0193024,0,2.56953,0.0193024,-3.62194,2.56953,0.0193024,-3.62194,1.97355,1.33114,0.5,1.97355,1.33114,0.5,921958,921958,921958,921958,921958,0,4,4,4,0.341244,0.298592,1221.85,754.556,921958,0,4126,3968,3938,0,0,3441,3234.8,3045,0,3441,3234.8,3045,15.9869,0.00617182,0.00266494,0.00229239,0.00383215,0.00225572,0.0153487,-0.0092262,1.00227,0.881543,2.45378,0.883798,2.45944,0.000189261,0.350735,0.149632,0.346853,0.174491,5.75507,1.01175,0.316013,115.939,101.637,54.3481,-1,-1,-1,1.83726,115.125,-1,3951,3356,0.108096,0.739716,0.140152,0.0698284,0.280402,145.223,146.988,137.954,0.000229657,,0.000211021,754.556,4.3454e-05,,319.784,3.97814,1,134,0.998834,0.346845,0.00935471,0.0147444,1,,,,,,,,,,,
135,0.887416,0.059737,0.001,0.0053291,-0.00223264,5.42058e-06,116.772,39.1463,42.002,0,0,-0.00223797,0,2.5989,0.00223796,-2.92985,2.5989,0.00223796,-2.92985,1.92233,0.938509,0,1.92233,0.938509,0,923831,923831,923831,923831,923831,0,4,3.98438,2,0.339799,0.296695,1203.94,767.338,923831,0,4153,4065.62,3944,0,0,3481,3151.8,55,0,3481,3151.8,55,3.34623,0.00517678,0.00264653,0.00274383,0.00359631,0.00271037,0.012292,-0.00761491,1.00272,0.875657,2.43112,0.878368,2.43794,0.00019922,0.371173,0.149103,0.352479,0.184045,3.55169,1.07129,0.21931,122.054,106.266,42.6662,-1,-1,-1,0.94781,122.054,-1,4153,3399,0.0901386,0.798912,0.141354,0,0.322847,149.743,149.555,137.746,0.000516024,,5.6399e-05,767.338,6.9856e-05,,325.631,3.98842,1,135,0.998839,0.299358,0.00927025,0.0148456,1,,,,,,,,,,,
136,0.946988,0.0670851,0.001,0.0054076,0.00653207,5.36765e-06,117.13,39.1463,42.002,0,0,0.00652666,0,2.28801,-0.00652667,-3.25472,2.28801,-0.00652667,-3.25472,1.87308,1.31168,0.5,1.87308,1.31168,0.5,929833,929833,929833,929833,929833,0,4,4,4,0.339624,0.297008,1215.06,765.256,929833,0,4155,4045.88,3939,0,0,3559,3218.45,2949,0,3559,3218.45,2949,21.6935,0.0103285,0.00294792,0.00234296,0.00367476,0.00223957,0.0118877,-0.0087204,1.00225,0.939012,2.60397,0.941252,2.60995,0.000184581,0.349352,0.15516,0.348852,0.17163,4.20213,1.02665,0.320957,119.501,102.945,66.8652,-1,-1,-1,2.58866,119.501,-1,3948,3467,0.287164,0.797877,0.152061,0.066129,0.322442,143.919,148.025,144.273,0.000507107,,5.7404e-05,765.256,4.871e-05,,324.374,4.00877,1,136,0.998811,0.267679,0.00952314,0.0151208,1,,,,,,,,,,,
137,0.894997,0.0651717,0.001,0.00522972,-0.00748347,5.31473e-06,116.979,39.1463,42.002,0,0,-0.0074887,0,3.68435,0.00748871,-2.5596,3.68435,0.00748871,-2.5596,1.94882,0.948852,0.25,1.94882,0.948852,0.25,926852,926852,926852,926852,926852,0,4,4,4,0.34112,0.298914,1209.68,766.196,926852,0,4144,3973,3938,0,0,3703,3268.03,539,0,3703,3268.03,539,7.43574,0.00601304,0.00238831,0.00182639,0.00326823,0.00182875,0.0117124,-0.00641483,1.00184,0.878166,2.45035,0.879995,2.45487,0.000183675,0.347972,0.154903,0.349925,0.170239,4.03531,1.10347,0.319459,117.605,102.216,70.8465,-1,-1,-1,0.933379,117.605,-1,3954,3473,0.198283,0.326112,0.13106,0.000133093,0.324792,145.559,148.065,143.573,0.000521745,,6.1535e-05,766.196,4.7775e-05,,324.329,4.00268,1,137,0.998902,0.226218,0.00917618,0.0142356,1,,,,,,,,,,,
138,0.944599,0.0632458,0.001,0.00576786,0.0128632,5.26184e-06,117.492,39.1463,42.002,0,0,0.0128575,0,2.52335,-0.0128575,-2.8421,2.52335,-0.0128575,-2.8421,2,1.14159,0.434211,2,1.14159,0.434211,927024,927024,927024,927024,927024,0,4,4,4,0.340047,0.297748,1204.89,769.386,927024,0,4139,3994.12,3942,0,0,3549,3248.25,2943,0,3549,3248.25,2943,2.29131,0.00640368,0.00277595,0.0024081,0.00341684,0.00246453,0.0137176,-0.00619519,1.00247,0.927457,2.55914,0.929922,2.56545,0.000192616,0.35917,0.150443,0.354171,0.17856,8.64599,1.0776,0.319133,122.135,106.463,73.0908,-1,-1,-1,8.64599,119.409,-1,3954,3465,0.0869981,0.744987,0.14003,0.0668236,0.3273,149.334,147.602,139.465,0.000502522,,5.9321e-05,769.386,4.6142e-05,,328.325,3.98746,1,138,0.998782,0.416565,0.00969452,0.0151492,1,,,,,,,,,,,
139,0.917489,0.0687771,0.001,0.0057505,0.00222171,5.20899e-06,133.795,39.1463,42.002,0,0,0.00221596,0,2.38189,-0.00221595,-2.34965,2.38189,-0.00221595,-2.34965,2,1.27542,0.5,2,1.27542,0.5,923717,923717,923717,923717,923717,0,4,4,4,0.341047,0.297231,1200.02,769.749,923717,0,3956,3943.5,3923,0,0,3660,3273.04,3062,0,3660,3273.04,3062,3.1115,0.00479746,0.00260213,0.00284176,0.0036247,0.0027505,0.0163045,-0.0078584,1.00276,0.896466,2.49002,0.899216,2.49689,0.000185288,0.343594,0.156925,0.350156,0.171154,3.21336,1.03275,0.321546,115.527,99.6111,67.8498,-1,-1,-1,3.21336,115.527,-1,3956,3335,0.0807155,0.73702,0.165235,0.0735554,0.323949,143.949,152.77,144.954,0.000509978,,5.3716e-05,769.749,4.7466e-05,,323.445,3.99806,1,139,0.998788,0.728613,0.00946882,0.0151293,1,,,,,,,,,,,
140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.991228,0.217873,0.495614,0.991228,0.991228,1.10016,1.10016,4,3.98246,2,0.495614
141,1.04419,0.0639893,0.001,0.0060194,0.0133098,5.1034e-06,97.4817,39.093,41.9258,0,0,0.0133038,0,2.75732,-0.0133038,-1.84394,2.75732,-0.0133038,-1.84394,1.95,1.02637,0.4914,1.95,1.02637,0.4914,928378,928378,928378,928378,928378,0,4,4,4,0.337332,0.295209,1206.95,769.196,928378,0,4134,3966.75,3933,0,0,3585,3286.2,2947,0,3585,3286.2,2947,1.67841,0.00614512,0.00293521,0.00288887,0.00353084,0.00292288,0.0126157,-0.00561452,1.00293,1.02544,2.83642,1.02836,2.8448,0.000188319,0.361699,0.146343,0.350151,0.174832,3.94886,1.14012,0.329698,120.488,104.837,64.0947,-1,-1,-1,3.94886,120.401,-1,3965,3401,0.0910493,0.676954,0.146548,0.0709915,0.324268,152.143,151.452,135.861,2.3449e-05,,0.000210083,769.196,4.2064e-05,,325.073,4.00446,1,141,0.998861,0.2309,0.00968892,0.0147957,1,,,,,,,,,,,
142,0.926574,0.0697558,0.001,0.00613739,0.00457316,5.05069e-06,97.7358,39.093,41.9258,0,0,0.00456702,0,3.74998,-0.00456703,-2.44634,3.74998,-0.00456703,-2.44634,2,1.09152,0.5,2,1.09152,0.5,921457,921457,921457,921457,921457,0,4,4,4,0.338381,0.298991,1215.48,758.103,921457,0,4143,3994.12,3940,0,0,3439,3204.76,631,0,3439,3204.76,631,1.03471,0.00527811,0.00267681,0.00273176,0.00364043,0.00294559,0.0179313,-0.00567496,1.00296,0.925215,2.55456,0.928161,2.56221,0.000179091,0.359801,0.14686,0.350059,0.165025,4.08971,1.09907,0.312586,116.933,102.619,66.9947,-1,-1,-1,1.91806,116.933,-1,3962,3439,0.121727,1.44889,0.139729,0.000226214,0.341638,147.594,147.901,135.325,0.000461916,,5.7882e-05,758.103,4.7495e-05,,322.564,4.04838,1,142,0.998799,0.345474,0.00976878,0.0148373,1,,,,,,,,,,,
143,0.996949,0.0673435,0.001,0.00611908,0.00426494,4.99804e-06,113.493,39.093,41.9258,0,0,0.00425882,0,3.4888,-0.00425882,-2.22913,3.4888,-0.00425882,-2.22913,1.96949,1.10641,0.5,1.96949,1.10641,0.5,920902,920902,920902,920902,920902,0,4,4,4,0.336801,0.299498,1188.78,774.66,920902,0,3963,3920.75,3738,0,0,3612,3273.8,3029,0,3612,3273.8,3029,3.86423,0.00648963,0.00292449,0.00260507,0.00369773,0.00263773,0.0175178,-0.00688338,1.00265,0.985152,2.7219,0.98779,2.72925,0.000190754,0.351959,0.158572,0.356784,0.175666,4.69276,1.0243,0.312658,118.493,102.673,67.069,-1,-1,-1,1.76739,118.493,-1,3942,3434,0.129497,0.715416,0.143746,0.0642166,0.324469,147.487,147.926,146.029,0.000364392,,5.72e-05,774.66,4.8492e-05,,328.563,4.00132,1,143,0.99872,0.351695,0.0101116,0.0155121,1,,,,,,,,,,,
144,0.894956,0.0696725,0.001,0.00611799,0.0182687,4.94546e-06,130.039,39.093,41.9258,0,0,0.0182626,0,3.57864,-0.0182626,-3.6472,3.57864,-0.0182626,-3.6472,1.90551,1.23133,0.5,1.90551,1.23133,0.5,917428,917428,917428,917428,917428,0,4,4,4,0.335846,0.298944,1209.08,758.783,917428,0,3957,3943.62,3930,0,0,3525,3223.78,401,0,3525,3223.78,401,51.5408,0.00720501,0.0033183,0.00313748,0.00426827,0.0029586,0.0164967,-0.0168522,1.00297,0.880557,2.45218,0.883516,2.45949,0.000190022,0.348305,0.150881,0.357642,0.174331,4.72975,1.1345,0.228767,117.196,100.634,68.8125,-1,-1,-1,0.937811,117.196,-1,3950,3465,0.106649,2.49022,0.232174,0.000105381,0.325608,143.726,143.862,138.422,0.000420081,,5.846e-05,758.783,4.5381e-05,,328.111,4.00354,1,144,0.998584,0.394454,0.0101806,0.0164026,1,,,,,,,,,,,
145,0.982387,0.0677326,0.001,0.00641937,0.0284536,4.89295e-06,97.0616,39.093,41.9258,0,0,0.0284472,0,2.82842,-0.0284472,-3.62984,2.82842,-0.0284472,-3.62984,1.76667,1.00886,0.191865,1.76667,1.00886,0.191865,912818,912818,912818,912818,912818,0,4,4,4,0.336461,0.297104,1214.37,751.683,912818,0,4149,3981,3633,0,0,3608,3150.39,513,0,3608,3150.39,513,3.87932,0.00703931,0.00322294,0.00303585,0.00387964,0.00301825,0.0143449,-0.00661105,1.00303,0.971207,2.68779,0.974225,2.69595,0.000186955,0.355481,0.149557,0.347585,0.170656,5.72142,1.22509,0.330134,117.111,101.531,69.291,-1,-1,-1,1.06803,117.111,-1,3950,3454,0.0949748,0.725415,0.139637,0.000179715,0.32516,143.348,149.649,136.518,0.000414672,,7.0494e-05,751.683,3.8344e-05,,317.282,4.23301,1,145,0.998691,0.300435,0.0101456,0.0158105,1,,,,,,,,,,,
146,0.869084,0.0667886,0.001,0.00624564,0.0374616,4.84053e-06,99.0187,39.093,41.9258,0,0,0.0374554,0,2.77491,-0.0374554,-2.76418,2.77491,-0.0374554,-2.76418,1.97857,1.22752,0.295858,1.97857,1.22752,0.295858,912971,912971,912971,912971,912971,0,4,4,4,0.33864,0.299596,1233.92,739.897,912971,0,3955,3921.75,3742,0,0,4260,3210.84,2818,0,4260,3210.84,2818,12.5068,0.0057019,0.00272811,0.00276435,0.00383569,0.00301393,0.0168514,-0.00851262,1.00303,0.857247,2.39625,0.860261,2.40358,0.000182792,0.352294,0.144541,0.347356,0.166884,3.41839,0.917268,0.320293,122.555,98.2933,71.7521,-1,-1,-1,0.941667,122.555,-1,3953,4260,0.164992,2.05305,0.158973,0.0636394,0.322835,144.788,141.367,131.962,0.000468526,,5.7537e-05,739.897,4.4443e-05,,317.126,4.01544,1,146,0.9987,0.456718,0.00966576,0.0156631,1,,,,,,,,,,,
147,0.963169,0.0634474,0.001,0.0058172,-0.0158235,4.7882e-06,99.7419,39.1075,41.9258,0,0,-0.0158293,0,2.29194,0.0158293,-3.52597,2.29194,0.0158293,-3.52597,2,1.29646,0,2,1.29646,0,926840,926840,926840,926840,926840,0,4,3.98438,2,0.337642,0.299346,1221.47,758.79,926840,0,4141,4040.75,3938,0,0,3596,3200.19,157,0,3596,3200.19,157,4.02139,0.00640786,0.00293406,0.00273243,0.00367332,0.00271771,0.0153265,-0.00630438,1.00273,0.9498,2.63697,0.952518,2.64435,0.000178124,0.369391,0.14488,0.349397,0.165093,3.27618,0.998781,0.245437,120.795,106.265,44.7055,-1,-1,-1,1.79267,120.685,-1,3951,3371,0.149513,0.833991,0.125479,0,0.323603,151.312,144.671,134.28,0.000401536,,5.75e-05,758.79,4.4146e-05,,323.835,4.0373,1,147,0.998783,0.30847,0.00964762,0.0153432,1,,,,,,,,,,,
148,0.95245,0.0695036,0.001,0.00662524,-0.0370086,4.73597e-06,99.7415,39.1075,41.9258,0,0,-0.0370152,0,1.80967,0.0370152,-3.65784,1.80967,0.0370152,-3.65784,1.95641,1.18579,0,1.95641,1.18579,0,927717,927717,927717,927717,927717,0,4,4,4,0.337532,0.298681,1220.92,759.853,927717,0,4140,4011.5,3928,0,0,3566,3236.29,2963,0,3566,3236.29,2963,2.54039,0.00578392,0.00273354,0.00259668,0.00354049,0.0026448,0.0155901,-0.00841689,1.00266,0.941618,2.6079,0.944263,2.61497,0.000189131,0.359944,0.145397,0.351123,0.17546,6.13696,1.09362,0.315957,122.037,105.395,68.8573,-1,-1,-1,3.89311,119.779,-1,3928,3400,0.23151,0.694054,0.122832,0.056858,0.318275,149.105,145.446,134.887,0.000453391,,5.8777e-05,759.853,4.6323e-05,,325.743,4.00542,1,148,0.998844,0.250848,0.00958305,0.0147714,1,,,,,,,,,,,
149,0.89717,0.0649629,0.001,0.00605584,0.0158245,4.68384e-06,99.8631,39.1075,41.9258,0,0,0.0158185,0,2.80611,-0.0158185,-2.60675,2.80611,-0.0158185,-2.60675,2,1.0988,0.5,2,1.0988,0.5,924256,924256,924256,924256,924256,0,4,4,4,0.338518,0.297793,1230.64,751.038,924256,0,4139,3988.25,3931,0,0,3502,3232.5,2948,0,3502,3232.5,2948,11.2365,0.00548482,0.0030432,0.00335687,0.00417907,0.00341817,0.0127869,-0.00864834,1.00343,0.882752,2.44744,0.886171,2.45577,0.000185094,0.360266,0.144479,0.3485,0.171074,4.05931,1.0563,0.332386,119.486,103.501,67.7943,-1,-1,-1,1.08634,119.486,-1,3931,3455,0.0830046,0.771009,0.134795,0.0573985,0.320585,149.064,141.669,133.535,0.00043633,,5.7468e-05,751.038,4.7919e-05,,322.103,4.01711,1,149,0.998555,0.480004,0.0101353,0.0165833,1,,,,,,,,,,,
150,0.889971,0.0628819,0.001,0.00575001,-0.00634614,4.63183e-06,116.846,39.1075,41.9258,0,0,-0.00635189,0,2.23756,0.0063519,-3.54541,2.23756,0.0063519,-3.54541,1.89574,1.2147,0.5,1.89574,1.2147,0.5,936982,936982,936982,936982,936982,0,4,4,4,0.336798,0.299402,1204.75,777.737,936982,0,4146,4003,3616,0,0,4457,3317.17,2684,0,4457,3317.17,2684,0.251421,0.00478411,0.00261086,0.0028698,0.00339941,0.00288473,0.0169391,-0.00438297,1.00289,0.868337,2.41019,0.871222,2.41716,0.000180083,0.358039,0.152557,0.353871,0.168735,4.99511,1.03903,0.316959,122.121,105.346,69.4936,-1,-1,-1,1.03054,122.121,-1,3616,4457,0.114798,1.12973,0.145729,0.054109,0.322601,152.023,146.552,142.943,0.000472974,,5.93e-05,777.737,4.8902e-05,,331.571,4.01738,1,150,0.998808,0.265812,0.00959595,0.0147613,1,,,,,,,,,,,
151,0.953912,0.0649396,0.001,0.00668145,0.00268138,4.57994e-06,132.887,39.1075,41.9258,0,0,0.00267469,0,3.72764,-0.00267469,-2.10784,3.72764,-0.00267469,-2.10784,1.97532,1.0338,0,1.97532,1.0338,0,923837,923837,923837,923837,923837,0,4,3.98438,2,0.33632,0.298503,1207.3,765.21,923837,0,4145,4019.75,3943,0,0,3597,3197.73,80,0,3597,3197.73,80,5.86884,0.00531578,0.00269562,0.00276969,0.00386817,0.00290129,0.0254266,-0.00749511,1.00292,0.939565,2.59936,0.942467,2.60729,0.000176199,0.356731,0.149925,0.356776,0.162779,4.59152,1.12274,0.252589,118.644,101.849,10.2882,-1,-1,-1,0.907416,118.644,-1,3958,3573,0.140775,0.927504,0.155882,0,0.322038,146.013,146.428,138.507,0.000457621,,6.2319e-05,765.21,4.5954e-05,,329.603,4.01791,1,151,0.998881,0.212736,0.00946227,0.0145098,1,,,,,,,,,,,
