step,actor/entropy,actor/grad_norm,actor/kl_coef,actor/kl_loss,actor/loss,actor/lr,actor/perf/cpu_memory_used_gb,actor/perf/max_memory_allocated_gb,actor/perf/max_memory_reserved_gb,actor/pg_clipfrac,actor/pg_clipfrac_lower,actor/pg_loss,actor/ppo_kl,critic/advantages/max,critic/advantages/mean,critic/advantages/min,critic/returns/max,critic/returns/mean,critic/returns/min,critic/rewards/max,critic/rewards/mean,critic/rewards/min,critic/score/max,critic/score/mean,critic/score/min,global_seqlen/balanced_max,global_seqlen/balanced_min,global_seqlen/max,global_seqlen/mean,global_seqlen/min,global_seqlen/minmax_diff,num_turns/max,num_turns/mean,num_turns/min,perf/mfu/actor,perf/mfu/actor_infer,perf/throughput,perf/time_per_step,perf/total_num_tokens,prompt_length/clip_ratio,prompt_length/max,prompt_length/mean,prompt_length/min,response/aborted_ratio,response_length/clip_ratio,response_length/max,response_length/mean,response_length/min,response_length_non_aborted/clip_ratio,response_length_non_aborted/max,response_length_non_aborted/mean,response_length_non_aborted/min,rollout_corr/chi2_seq,rollout_corr/chi2_token,rollout_corr/k3_kl,rollout_corr/kl,rollout_corr/log_ppl_abs_diff,rollout_corr/log_ppl_diff,rollout_corr/log_ppl_diff_max,rollout_corr/log_ppl_diff_min,rollout_corr/ppl_ratio,rollout_corr/rollout_log_ppl,rollout_corr/rollout_ppl,rollout_corr/training_log_ppl,rollout_corr/training_ppl,timing_per_token_ms/adv,timing_per_token_ms/gen,timing_per_token_ms/ref,timing_per_token_ms/update_actor,timing_s/adv,timing_s/agent_loop/compute_score/max,timing_s/agent_loop/compute_score/mean,timing_s/agent_loop/compute_score/min,timing_s/agent_loop/generate_sequences/max,timing_s/agent_loop/generate_sequences/mean,timing_s/agent_loop/generate_sequences/min,timing_s/agent_loop/num_preempted/max,timing_s/agent_loop/num_preempted/mean,timing_s/agent_loop/num_preempted/min,timing_s/agent_loop/slowest/compute_score,timing_s/agent_loop/slowest/generate_sequences,timing_s/agent_loop/slowest/num_preempted,timing_s/agent_loop/slowest/prompt_length,timing_s/agent_loop/slowest/response_length,timing_s/agent_loop/slowest/tool_calls,timing_s/agent_loop/tool_calls/max,timing_s/agent_loop/tool_calls/mean,timing_s/agent_loop/tool_calls/min,timing_s/dump_rollout_generations,timing_s/gen,timing_s/old_log_prob,timing_s/ref,timing_s/reward,timing_s/save_checkpoint,timing_s/start_profile,timing_s/step,timing_s/stop_profile,timing_s/testing,timing_s/update_actor,timing_s/update_weights,training/epoch,training/global_step,training/rollout_actor_probs_pearson_corr,training/rollout_probs_diff_max,training/rollout_probs_diff_mean,training/rollout_probs_diff_std,training/rollout_probs_diff_valid,val-aux/longvt_longvt-val/answered/mean@1,val-aux/longvt_longvt-val/evidence_iou/mean@1,val-aux/longvt_longvt-val/format_score/mean@1,val-aux/longvt_longvt-val/judge_used/mean@1,val-aux/longvt_longvt-val/num_tool_calls/mean@1,val-aux/longvt_longvt-val/reward/mean@1,val-aux/longvt_longvt-val/score/mean@1,val-aux/num_turns/max,val-aux/num_turns/mean,val-aux/num_turns/min,val-core/longvt_longvt-val/acc/mean@1
121,0.986029,0.0674089,0.001,0.00805087,0.0102243,1e-05,100.188,39.1037,42.0996,0,0,0.0102163,0,3.56452,-0.0102163,-2.85802,3.56452,-0.0102163,-2.85802,2.41283,1.34345,0,2.41283,1.34345,0,923082,923082,923082,923082,923082,0,4,4,4,0.338061,0.304294,1222.14,755.302,923082,0,4139,4014.38,3738,0,0,3515,3197.2,2959,0,3515,3197.2,2959,17.2103,0.00690269,0.0028858,0.00236949,0.0037162,0.00244859,0.0141203,-0.00806993,1.00246,0.967327,2.67665,0.969776,2.68318,0.000201318,0.347655,0.147072,0.359353,0.185833,5.72887,2.02138,0.319203,117.801,101.115,69.0298,-1,-1,-1,1.7389,117.801,-1,3941,3515,0.0885411,2.32396,0.168114,0.0673365,0.329107,142.275,140.921,135.759,0.000469664,,6.68661e-05,755.302,4.9224e-05,,331.713,3.94975,0,121,0.998664,0.844484,0.00976447,0.0163304,1,,,,,,,,,,,
122,1.02264,0.0745758,0.001,0.00868275,0.00589737,1e-05,100.891,39.1037,42.0996,0,0,0.00588869,0,3.48977,-0.00588867,-2.48277,3.48977,-0.00588867,-2.48277,2.49821,1.40215,0.21447,2.49821,1.40215,0.21447,926842,926842,926842,926842,926842,0,4,4,4,0.338682,0.306185,1202.52,770.749,926842,0,4118,3922.88,3608,0,0,4169,3318.08,466,0,4169,3318.08,466,1.81674,0.00663722,0.00326756,0.00315772,0.00418321,0.00323898,0.0176482,-0.00722939,1.00326,1.00201,2.77275,1.00525,2.78202,0.000176155,0.349009,0.152194,0.364373,0.163268,5.29254,1.77127,0.31707,116.829,101.851,70.0606,-1,-1,-1,2.08497,116.829,-1,3945,3481,0.0926051,0.874472,0.158232,9.99951e-05,0.32297,148.229,139.08,141.06,0.000505675,,6.7263e-05,770.749,7.0745e-05,,337.716,3.99528,0,122,0.998729,0.348893,0.0101339,0.0155966,1,,,,,,,,,,,
123,0.947056,0.0701177,0.001,0.00921994,-0.00859572,1e-05,100.662,39.1037,42.0996,0,0,-0.00860494,0,3.74958,0.00860496,-2.63087,3.74958,0.00860496,-2.63087,2.38312,1.25862,0.5,2.38312,1.25862,0.5,924925,924925,924925,924925,924925,0,4,4,4,0.338947,0.299013,1201.58,769.756,924925,0,4147,3997.62,3938,0,0,3506,3228.35,2957,0,3506,3228.35,2957,18.4713,0.00604701,0.00293018,0.00290419,0.00404549,0.00290531,0.0141591,-0.00810361,1.00292,0.933444,2.58875,0.936349,2.59633,0.000203272,0.352694,0.15669,0.35231,0.188011,5.06043,2.15751,0.323719,116.527,102.396,71.7607,-1,-1,-1,5.06043,113.498,-1,4137,3248,0.0812221,1.18294,0.263068,0.0749726,0.329339,145.743,148.612,144.927,0.000539407,,6.38149e-05,769.756,6.3564e-05,,325.86,3.93824,0,123,0.998739,0.31061,0.00984638,0.0154723,1,,,,,,,,,,,
124,0.969234,0.0701663,0.001,0.00903099,0.00609376,1e-05,116.464,39.1037,42.0996,0,0,0.00608472,0,2.54308,-0.00608471,-3.54972,2.54308,-0.00608471,-3.54972,2.5,1.53797,0.5,2.5,1.53797,0.5,912286,912286,912286,912286,912286,0,4,4,4,0.338333,0.300814,1213.12,752.015,912286,0,4158,3929,3626,0,0,3783,3198.23,2624,0,3783,3198.23,2624,12.7717,0.00513113,0.00307921,0.0035763,0.00469821,0.00359197,0.0177764,-0.00690418,1.00361,0.937387,2.59687,0.940979,2.6065,0.000189581,0.348324,0.149803,0.357536,0.172953,4.74819,1.66304,0.293829,117.307,99.5718,60.9213,-1,-1,-1,0.377626,117.307,-1,3935,3783,0.14952,0.298913,0.141782,0.070955,0.325394,142.595,141.95,136.664,0.000510874,,6.12059e-05,752.015,6.8485e-05,,326.175,3.96922,0,124,0.998618,0.386389,0.0101887,0.016222,1,,,,,,,,,,,
125,0.998125,0.0716568,0.001,0.00905325,0.00691102,1e-05,132.569,39.1037,42.0996,0,0,0.00690196,0,1.63326,-0.00690196,-3.25421,1.63326,-0.00690196,-3.25421,2.36042,1.38186,0.5,2.36042,1.38186,0.5,910279,910279,910279,910279,910279,0,4,4,4,0.34029,0.304484,1225.4,742.842,910279,0,4139,3950.5,3620,0,0,3446,3161.05,2764,0,3446,3161.05,2764,2.83302,0.00628757,0.00285258,0.00263065,0.00349092,0.00257675,0.0118812,-0.00674808,1.00259,0.979141,2.73905,0.981718,2.74578,0.000184532,0.351736,0.150125,0.350929,0.167976,5.44768,1.91684,0.314559,113.799,97.1507,60.6707,-1,-1,-1,2.51593,113.799,-1,3620,3187,0.112276,0.780549,0.151645,0.0613884,0.375625,142.318,139.77,136.656,0.000517355,,7.90519e-05,742.842,4.5802e-05,,319.443,3.95763,0,125,0.998742,0.426237,0.009784,0.0156607,1,,,,,,,,,,,
126,0.916481,0.0704344,0.001,0.00916335,-0.0221086,1e-05,100.67,39.1037,42.0996,0,0,-0.0221178,0,2.82992,0.0221178,-2.35855,2.82992,0.0221178,-2.35855,2.5,1.49195,0.5,2.5,1.49195,0.5,925549,925549,925549,925549,925549,0,4,4,4,0.344682,0.303082,1228.83,753.192,925549,0,4151,4018,3937,0,0,3514,3212.85,2932,0,3514,3212.85,2932,2.8599,0.00714409,0.00282847,0.00223006,0.00354167,0.00221437,0.0137402,-0.00581026,1.00222,0.901197,2.48816,0.903412,2.49367,0.000189138,0.359012,0.152413,0.339722,0.175056,5.59373,1.71075,0.327365,118.689,104.012,71.3112,-1,-1,-1,1.85991,118.689,-1,4151,3214,0.113556,0.786282,0.138145,0.0698753,0.34459,147.642,145.45,141.066,0.000437231,,5.8949e-05,753.192,7.773e-05,,314.429,3.92433,0,126,0.998758,0.297922,0.00986201,0.0150593,1,,,,,,,,,,,
127,0.934063,0.0655274,0.001,0.00947987,-0.0147509,1e-05,100.848,39.1037,42.0996,0,0,-0.0147604,0,3.68707,0.0147604,-2.87155,3.68707,0.0147604,-2.87155,2.4,1.28092,0.5,2.4,1.28092,0.5,924022,924022,924022,924022,924022,0,4,4,4,0.344086,0.304314,1253.01,737.443,924022,0,3956,3947.88,3942,0,0,3501,3271.05,3015,0,3501,3271.05,3015,10.5033,0.00639021,0.00285647,0.00255927,0.00386094,0.00256432,0.0129778,-0.00631976,1.00258,0.9145,2.55029,0.917065,2.55688,0.000175557,0.355874,0.142065,0.338894,0.162218,5.83967,1.52148,0.32572,116.315,102.699,70.6874,-1,-1,-1,5.66361,114.347,-1,3948,3379,0.248254,0.778074,0.154129,0.0764662,0.320084,149.002,139.456,131.271,0.00036047,,5.9498e-05,737.443,4.74751e-05,,313.145,3.9174,0,127,0.998758,0.286449,0.0097017,0.0153094,1,,,,,,,,,,,
128,0.941442,0.0719574,0.001,0.0105984,0.00872608,1e-05,116.827,39.1037,42.0996,0,0,0.00871549,0,2.63259,-0.00871549,-3.04986,2.63259,-0.00871549,-3.04986,2.4375,1.39333,0.5,2.4375,1.39333,0.5,910427,910427,910427,910427,910427,0,4,4,4,0.343057,0.304034,1239.36,734.596,910427,0,4147,3977.25,3621,0,0,3509,3135.46,2657,0,3509,3135.46,2657,9.08275,0.00609946,0.00282365,0.0026699,0.00389933,0.00270985,0.0148612,-0.0118,1.00272,0.923923,2.55876,0.926633,2.5657,0.000172941,0.350524,0.148521,0.341695,0.15745,5.61855,1.9896,0.291572,110.97,97.7719,64.7311,-1,-1,-1,3.23683,110.384,-1,3964,3286,0.160274,0.513009,0.133499,0.0631896,0.322678,140.679,143.033,135.217,0.000425581,,7.0576e-05,734.596,4.433e-05,,311.089,3.92732,0,128,0.998708,0.211246,0.00996779,0.015584,1,,,,,,,,,,,
129,0.959927,0.07578,0.001,0.0108242,0.0331289,1e-05,100.892,39.1037,42.0996,0,0,0.0331181,0,3.39903,-0.0331181,-2.97112,3.39903,-0.0331181,-2.97112,2.4529,1.63968,0.5,2.4529,1.63968,0.5,927951,927951,927951,927951,927951,0,6,4.01562,4,0.343315,0.305656,1255.34,739.201,927951,0,4136,3995.25,3936,0,0,6296,3254.37,2987,0,6296,3254.37,2987,80.1505,0.0064286,0.00318558,0.00345197,0.00452346,0.00350633,0.0189354,-0.00998566,1.00352,0.951007,2.62472,0.954514,2.63409,0.000186701,0.353831,0.141406,0.339537,0.173249,4.63969,1.55871,0.317366,117.232,101.093,60.1717,-1,-1,-1,2.91568,115.411,-1,4133,3420,0.0821188,0.702305,0.154586,0.0753626,0.315407,147.392,140.923,131.218,0.000663635,,5.53069e-05,739.201,4.8671e-05,,315.074,3.95789,0,129,0.998642,0.219287,0.0103402,0.0160345,1,,,,,,,,,,,
130,1.00838,0.0754705,0.001,0.0111328,-0.0153404,1e-05,101.399,39.1037,42.0996,0,0,-0.0153516,0,3.03939,0.0153516,-3.10908,3.03939,0.0153516,-3.10908,2.42409,1.27212,0.5,2.42409,1.27212,0.5,921507,921507,921507,921507,921507,0,4,4,4,0.343675,0.30615,1261.04,730.754,921507,0,4134,3887.5,3616,0,0,4495,3311.77,2685,0,4495,3311.77,2685,2.19327,0.00587392,0.00321191,0.00343097,0.00451615,0.00353356,0.0303973,-0.00545883,1.00355,0.988913,2.74493,0.992446,2.75468,0.00018494,0.325005,0.140351,0.348114,0.170424,5.80562,2.15979,0.321917,109.324,93.8283,64.1639,-1,-1,-1,2.21877,109.324,-1,3616,4440,0.161762,0.425377,0.163474,0.0676531,0.326464,137.772,138.256,129.334,0.000531052,,6.3466e-05,730.754,7.48109e-05,,320.79,3.95,0,130,0.998727,0.515103,0.0100151,0.0156688,1,,,,,,,,,,,
131,0.914296,0.0741957,0.001,0.0110542,0.0251613,1e-05,117.472,39.1037,42.0996,0,0,0.0251502,0,2.21114,-0.0251502,-3.56839,2.21114,-0.0251502,-3.56839,2.35714,1.42582,0,2.35714,1.42582,0,919297,919297,919297,919297,919297,0,4,4,4,0.339019,0.305852,1234.04,744.95,919297,0,4143,3969.5,3742,0,0,3681,3212.51,2788,0,3681,3212.51,2788,15.218,0.00642109,0.00301455,0.00291256,0.00405338,0.0028816,0.0105091,-0.00943017,1.00289,0.893494,2.50019,0.896376,2.5076,0.000194698,0.352074,0.143552,0.353185,0.178985,6.10698,1.95116,0.307167,116.397,102.08,66.849,-1,-1,-1,3.93674,115.496,-1,3945,3615,0.117023,0.81207,0.131479,0.0644137,0.270257,144.773,138.974,131.967,0.000529234,,6.2008e-05,744.95,4.6553e-05,,324.682,3.93439,0,131,0.998722,0.325366,0.00979067,0.0156082,1,,,,,,,,,,,
132,1.01545,0.0725772,0.001,0.0120318,-0.00845858,1e-05,101.1,39.1037,42.0996,0,0,-0.00847061,0,2.66507,0.00847059,-3.24372,2.66507,0.00847059,-3.24372,2.48083,1.45087,0.5,2.48083,1.45087,0.5,918108,918108,918108,918108,918108,0,4,4,4,0.339985,0.301493,1233.13,744.536,918108,0,4215,3978,3933,0,0,3679,3194.72,2516,0,3679,3194.72,2516,1.75308,0.00460219,0.0033229,0.00429191,0.00499969,0.00447354,0.0194278,-0.00578165,1.00449,0.98537,2.798,0.989843,2.81023,0.000183497,0.344392,0.143639,0.354308,0.16847,4.06059,1.93655,0.318905,117.508,95.8047,22.621,-1,-1,-1,2.52561,117.508,-1,4215,3014,0.229762,0.75833,0.148681,0.0482371,0.260773,140.83,141.944,131.876,0.000504668,,6.3941e-05,744.536,4.659e-05,,325.293,3.98015,0,132,0.99863,0.574018,0.0102506,0.0164015,1,,,,,,,,,,,
133,0.988373,0.0721828,0.001,0.0117442,0.0368214,1e-05,101.292,39.1037,42.0996,0,0,0.0368096,0,3.74142,-0.0368096,-3.17809,3.74142,-0.0368096,-3.17809,2.252,1.19619,0.5,2.252,1.19619,0.5,925264,925264,925264,925264,925264,0,4,4,4,0.338371,0.302189,1192.65,775.803,925264,0,4145,3994.38,3939,0,0,3558,3234.25,3036,0,3558,3234.25,3036,1.70836,0.00583303,0.00308146,0.00328517,0.00410876,0.00335125,0.0226848,-0.00534981,1.00337,0.97559,2.69051,0.978941,2.69972,0.000183456,0.360701,0.142043,0.349349,0.169745,6.08548,1.92951,0.325295,122.259,104.872,69.695,-1,-1,-1,5.39696,117.219,-1,3945,3352,0.27812,0.7697,0.169594,0.0655148,0.291864,149.324,141.652,131.427,0.00053957,25.5265,6.1612e-05,775.803,0.000129999,904.823,323.24,4.01478,0,133,0.998685,0.324122,0.0102639,0.0157127,1,1,0.214083,0.5,1,1,1.29742,1.29742,4,4,4,0.583333
134,0.98919,0.0741589,0.001,0.0126448,0.00448262,1e-05,97.7434,39.0442,41.8066,0,0,0.00446997,0,2.96887,-0.00446997,-3.00769,2.96887,-0.00446997,-3.00769,2.35875,1.28002,0.5,2.35875,1.28002,0.5,926428,926428,926428,926428,926428,0,4,4,4,0.337512,0.295254,1195.03,775.237,926428,0,4140,3990.12,3934,0,0,3778,3247.59,2902,0,3778,3247.59,2902,5.5812,0.00897479,0.00393914,0.00395582,0.00479652,0.00384281,0.0252957,-0.00840664,1.00386,0.96791,2.69664,0.971753,2.70753,0.000198817,0.362654,0.149073,0.361055,0.184189,7.74223,2.50355,0.321732,118.323,102.514,63.2997,-1,-1,-1,6.38698,116.027,-1,4140,3334,0.100923,0.823975,0.141389,0.0643613,0.364442,150.752,147.145,138.106,2.66901e-05,,0.000211037,775.237,6.42521e-05,,334.491,4.02056,1,134,0.998516,0.547842,0.0104224,0.0171628,1,,,,,,,,,,,
135,0.923842,0.0734619,0.001,0.0116515,0.0184857,1e-05,97.4757,39.0442,41.8066,0,0,0.0184741,0,1.97617,-0.0184741,-3.21583,1.97617,-0.0184741,-3.21583,2.47891,1.54676,0.5,2.47891,1.54676,0.5,914745,914745,914745,914745,914745,0,4,4,4,0.334899,0.297137,1196.01,764.832,914745,0,4143,4001.88,3633,0,0,3431,3144.57,2650,0,3431,3144.57,2650,10.5998,0.0047158,0.0029008,0.00349259,0.00449796,0.00360746,0.0217379,-0.00764459,1.00362,0.906419,2.52043,0.910026,2.52936,0.000185764,0.364096,0.156786,0.357133,0.169927,6.42296,1.89112,0.315577,116.615,102.676,66.7846,-1,-1,-1,4.30691,116.615,-1,4135,3313,0.0977218,0.856482,0.137078,0.0586763,0.315708,146.55,143.538,143.419,0.00047861,,6.6165e-05,764.832,4.6346e-05,,326.686,4.00121,1,135,0.998668,0.299281,0.00996898,0.0159246,1,,,,,,,,,,,
136,1.00201,0.0777553,0.001,0.0130058,0.00153412,1e-05,115.094,39.0442,41.8066,0,0,0.00152111,0,3.57991,-0.00152111,-2.88771,3.57991,-0.00152111,-2.88771,2.4171,1.30608,0.5,2.4171,1.30608,0.5,923765,923765,923765,923765,923765,0,4,4,4,0.334965,0.297579,1229.62,751.259,923765,0,4149,4036.38,3934,0,0,3536,3180.54,2899,0,3536,3180.54,2899,3.65704,0.00634694,0.00311778,0.00309049,0.00415818,0.003099,0.0152935,-0.00632513,1.00311,0.985998,2.72906,0.989097,2.73739,0.000180984,0.339193,0.14678,0.354004,0.167186,6.72988,2.1172,0.327226,110.186,96.5563,69.9741,-1,-1,-1,2.52276,109.91,-1,4149,3317,1.50756,2.30805,0.236927,0.0641047,0.332466,138.088,145.909,135.59,0.000405851,,6.2009e-05,751.259,4.4836e-05,,327.016,3.99914,1,136,0.998706,0.316553,0.0101144,0.015699,1,,,,,,,,,,,
137,0.967497,0.0742616,0.001,0.0140708,-0.00135391,1e-05,131.712,39.0823,41.8066,0,0,-0.00136798,0,2.35469,0.00136797,-2.9767,2.35469,0.00136797,-2.9767,2.36643,1.18755,0.5,2.36643,1.18755,0.5,927684,927684,927684,927684,927684,0,4,4,4,0.33711,0.297781,1181.63,785.089,927684,0,4146,3996.62,3935,0,0,3625,3250.91,2945,0,3625,3250.91,2945,31.109,0.00736725,0.00349313,0.00337032,0.00449527,0.00342586,0.0140484,-0.00771415,1.00344,0.942909,2.60838,0.946335,2.61717,0.000187263,0.356989,0.157854,0.356905,0.173721,6.32085,2.21933,0.32023,120.315,104.948,66.5506,-1,-1,-1,2.62719,120.007,-1,3962,3384,0.133501,0.695641,0.135287,0.0558134,0.352371,148.549,154.301,146.439,0.000524231,,6.0457e-05,785.089,4.5261e-05,,331.095,4.02543,1,137,0.998583,0.389178,0.01047,0.0164587,1,,,,,,,,,,,
138,0.97885,0.0741789,0.001,0.0123701,-0.0289275,1e-05,99.064,39.0823,41.9238,0,0,-0.0289399,0,3.24025,0.0289399,-2.66487,3.24025,0.0289399,-2.66487,2.5,1.31734,0.5,2.5,1.31734,0.5,920495,920495,920495,920495,920495,0,4,4,4,0.336825,0.297798,1210.65,760.329,920495,0,4126,3963.88,3931,0,0,3522,3227.49,2987,0,3522,3227.49,2987,79.8462,0.00668132,0.00333117,0.0033229,0.00454065,0.00345851,0.0212308,-0.0116936,1.00348,0.961445,2.66416,0.964904,2.67328,0.000182028,0.347564,0.151439,0.352045,0.167556,5.72228,1.82162,0.31988,111.98,97.812,66.9541,-1,-1,-1,2.28221,111.98,-1,3942,3392,0.105933,0.966269,0.160997,0.0767914,0.327068,143.585,148.652,139.399,0.000471188,,6.58861e-05,760.329,4.4339e-05,,324.056,3.97877,1,138,0.998609,0.508156,0.0102961,0.0164043,1,,,,,,,,,,,
139,0.942799,0.0770575,0.001,0.0147522,0.0234425,1e-05,115.44,39.0823,41.9238,0,0,0.0234277,0,2.77647,-0.0234277,-3.33237,2.77647,-0.0234277,-3.33237,2.3937,1.44478,0,2.3937,1.44478,0,925398,925398,925398,925398,925398,0,6,4.01562,4,0.336497,0.297243,1241.07,745.648,925398,0,4143,4018.88,3942,0,0,6292,3210.8,2933,0,6292,3210.8,2933,2.41884,0.00876713,0.00343535,0.0031329,0.00411564,0.00301234,0.0179362,-0.00751942,1.00303,0.933601,2.58967,0.936614,2.59766,0.000180204,0.336786,0.145474,0.349671,0.16676,6.49003,2.02912,0.322709,109.846,93.7094,69.0045,-1,-1,-1,2.62334,107.404,-1,3957,6292,3.91191,3.91191,0.220777,0.0547866,0.322023,138.413,144.409,134.621,0.000386366,,6.1868e-05,745.648,4.3928e-05,,323.585,3.97476,1,139,0.998607,0.432364,0.0103162,0.0163321,1,,,,,,,,,,,
140,0.955642,0.0764199,0.001,0.0149234,0.0210249,1e-05,99.1231,39.0823,41.9238,0,0,0.02101,0,2.51879,-0.02101,-3.28697,2.51879,-0.02101,-3.28697,2.29511,1.1918,0.5,2.29511,1.1918,0.5,920154,920154,920154,920154,920154,0,4,4,4,0.336186,0.298235,1166.45,788.853,920154,0,4129,3991.25,3942,0,0,3478,3197.45,2930,0,3478,3197.45,2930,2.90731,0.00681734,0.00333003,0.00335955,0.00433721,0.00332688,0.0173405,-0.00825906,1.00334,0.940054,2.59338,0.94338,2.60213,0.000179624,0.350109,0.154507,0.355774,0.165282,4.51306,1.877,0.32165,113.971,99.6029,68.1793,-1,-1,-1,1.76573,113.971,-1,3952,3297,0.205285,0.795402,0.148886,0.0695259,0.326097,143.291,145.978,142.17,0.000521006,25.4638,6.09091e-05,788.853,0.000112823,881.013,327.367,3.92469,1,140,0.99861,0.4173,0.0103706,0.016229,1,1,0.216947,0.5,1,1,1.28712,1.28712,4,4,4,0.570175
141,0.977432,0.0756961,0.001,0.015762,0.0417863,1e-05,95.7262,39.0618,41.6113,0,0,0.0417705,0,3.62416,-0.0417705,-2.25085,3.62416,-0.0417705,-2.25085,2.41031,1.1363,0.349367,2.41031,1.1363,0.349367,927953,927953,927953,927953,927953,0,4,4,4,0.339268,0.287925,1178.15,787.633,927953,0,4149,4045,3935,0,0,3643,3204.63,2923,0,3643,3204.63,2923,47.5355,0.0102342,0.00378175,0.00267967,0.00432165,0.00277153,0.0233101,-0.0130188,1.00279,0.95132,2.62148,0.954091,2.62865,0.00019792,0.370334,0.154624,0.350699,0.18366,6.20353,1.95317,0.321237,120.601,104.297,72.5387,-1,-1,-1,3.46944,117.532,-1,4140,3452,0.822695,0.822695,0.146573,0.0649537,0.322864,151.909,162.194,143.484,2.6133e-05,,0.000210273,787.633,5.18219e-05,,325.432,3.96614,1,141,0.998512,0.537026,0.0105819,0.0169828,1,,,,,,,,,,,
142,0.939205,0.0785787,0.001,0.0170668,0.0551018,1e-05,95.9648,39.0618,41.6699,0,0,0.0550847,0,3.74993,-0.0550847,-3.27354,3.74993,-0.0550847,-3.27354,2.5,1.08828,0.5,2.5,1.08828,0.5,923217,923217,923217,923217,923217,0,4,4,4,0.342635,0.299993,1218.97,757.376,923217,0,4139,3997.88,3943,0,0,3644,3214.76,3036,0,3644,3214.76,3036,4.01235,0.00669014,0.0033539,0.00331251,0.00451912,0.0033374,0.0176879,-0.00870901,1.00335,0.925202,2.57128,0.92854,2.57987,0.000192573,0.383682,0.145065,0.341822,0.177787,6.55747,1.96444,0.316153,123.221,108.618,78.771,-1,-1,-1,6.55747,119.344,-1,3956,3287,0.126377,0.921639,0.146544,0.0672866,0.321331,157.881,145.315,133.926,0.000508303,,6.077e-05,757.376,5.8779e-05,,315.576,4.027,1,142,0.998595,0.274834,0.010465,0.016255,1,,,,,,,,,,,
143,0.933067,0.0787163,0.001,0.0162583,0.024323,1e-05,112.067,39.0618,41.6699,0,0,0.0243068,0,2.56303,-0.0243068,-2.18372,2.56303,-0.0243068,-2.18372,2.41875,1.34877,0.5,2.41875,1.34877,0.5,911554,911554,911554,911554,911554,0,4,4,4,0.33912,0.297087,1196.34,761.95,911554,0,4134,3996.62,3635,0,0,3443,3124.89,2692,0,3443,3124.89,2692,2.37222,0.00697935,0.0033962,0.00335345,0.00408969,0.00332021,0.013387,-0.00697273,1.00333,0.913647,2.52423,0.916967,2.53251,0.000189158,0.358776,0.153129,0.352609,0.172428,7.48988,2.35353,0.285383,115.549,101.122,73.0946,-1,-1,-1,6.72128,111.737,-1,3936,3226,0.121162,0.336353,0.115303,0.0627219,0.327105,143.505,152.791,139.585,0.00054461,,6.16211e-05,761.95,4.4532e-05,,321.422,3.9813,1,143,0.99856,0.329786,0.0104819,0.0164744,1,,,,,,,,,,,
144,0.953582,0.0800516,0.001,0.0163784,0.00292394,1e-05,128.311,39.0618,41.6699,0,0,0.00290756,0,2.95259,-0.00290754,-1.96388,2.95259,-0.00290754,-1.96388,2.40909,1.07212,0.5,2.40909,1.07212,0.5,911283,911283,911283,911283,911283,0,4,4,4,0.336942,0.298448,1192.02,764.483,911283,0,4139,3951.38,3618,0,0,3485,3168.02,2759,0,3485,3168.02,2759,1.14898,0.00702369,0.00312586,0.00280935,0.00381763,0.00278294,0.0185225,-0.00741315,1.0028,0.936753,2.59012,0.939536,2.59745,0.000183499,0.370161,0.150286,0.359286,0.16722,8.37203,2.06302,0.307049,118.695,101.832,74.4495,-1,-1,-1,6.21799,113.308,-1,3943,3295,0.154865,0.964381,0.2164,0.0564595,0.321229,150.103,145.395,136.953,0.000493637,,7.75021e-05,764.483,4.4718e-05,,327.411,3.96931,1,144,0.998631,0.285573,0.0101994,0.0162036,1,,,,,,,,,,,
145,0.88366,0.0790872,0.001,0.0173859,-0.0053629,1e-05,96.2437,39.0618,41.6699,0,0,-0.00538029,0,1.87471,0.00538029,-3.29158,1.87471,0.00538029,-3.29158,2.4675,1.42872,0.5,2.4675,1.42872,0.5,922684,922684,922684,922684,922684,0,4,4,4,0.342046,0.298343,1219.27,756.75,922684,0,4127,4016.12,3942,0,0,3438,3192.34,2956,0,3438,3192.34,2956,3.85856,0.00777161,0.0034424,0.00327861,0.00444074,0.00327674,0.0184832,-0.00647962,1.00329,0.871116,2.4202,0.874392,2.42811,0.000186198,0.35474,0.153876,0.341734,0.171802,17.264,2.54291,0.31895,113.934,99.8551,70.9979,-1,-1,-1,14.3775,108.785,-1,3954,3271,0.131714,0.750084,0.169626,0.0718762,0.308959,144.954,149.912,141.979,0.000508703,,6.3527e-05,756.75,4.8081e-05,,315.313,3.95706,1,145,0.998503,0.274293,0.0104716,0.016712,1,,,,,,,,,,,
